,title,date,article_id,url,main_topic,all_topics,authors,year
1382,Similarity Distribution based Membership Inference Attack on Person Re-identification,2022-11-29 04:17:43+00:00,420,http://arxiv.org/pdf/2211.15918v1,cs.CR,['cs.CR'],"[arxiv.Result.Author('Junyao Gao'), arxiv.Result.Author('Xinyang Jiang'), arxiv.Result.Author('Huishuai Zhang'), arxiv.Result.Author('Yifan Yang'), arxiv.Result.Author('Shuguang Dou'), arxiv.Result.Author('Dongsheng Li'), arxiv.Result.Author('Duoqian Miao'), arxiv.Result.Author('Cheng Deng'), arxiv.Result.Author('Cairong Zhao')]",2022
1383,Optimizing Stock Option Forecasting with the Assembly of Machine Learning Models and Improved Trading Strategies,2022-11-29 04:01:16+00:00,422,http://arxiv.org/pdf/2211.15912v1,q-fin.CP,"['q-fin.CP', 'cs.LG', 'I.2.6; J.4; G.1.8']","[arxiv.Result.Author('Zheng Cao'), arxiv.Result.Author('Raymond Guo'), arxiv.Result.Author('Wenyu Du'), arxiv.Result.Author('Jiayi Gao'), arxiv.Result.Author('Kirill V. Golubnichiy')]",2022
1384,Low-overhead Beam Training Scheme for Extremely Large-Scale RIS in Near-field,2022-11-29 03:58:21+00:00,895,http://arxiv.org/pdf/2211.15910v1,cs.IT,"['cs.IT', 'eess.SP', 'math.IT']","[arxiv.Result.Author('Wang Liu'), arxiv.Result.Author('Cunhua Pan'), arxiv.Result.Author('Hong Ren'), arxiv.Result.Author('Feng Shu'), arxiv.Result.Author('Shi Jin'), arxiv.Result.Author('Jiangzhou Wang')]",2022
1385,Equivalence Between SE(3) Equivariant Networks via Steerable Kernels and Group Convolution,2022-11-29 03:42:11+00:00,423,http://arxiv.org/pdf/2211.15903v1,cs.CG,"['cs.CG', 'cs.LG']","[arxiv.Result.Author('Adrien Poulenard'), arxiv.Result.Author('Maks Ovsjanikov'), arxiv.Result.Author('Leonidas J. Guibas')]",2022
1386,Multi-robot Social-aware Cooperative Planning in Pedestrian Environments Using Multi-agent Reinforcement Learning,2022-11-29 03:38:47+00:00,1242,http://arxiv.org/pdf/2211.15901v1,cs.RO,"['cs.RO', 'cs.AI']","[arxiv.Result.Author('Zichen He'), arxiv.Result.Author('Chunwei Song'), arxiv.Result.Author('Lu Dong')]",2022
1387,Towards More Robust Interpretation via Local Gradient Alignment,2022-11-29 03:38:28+00:00,1243,http://arxiv.org/pdf/2211.15900v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Sunghwan Joo'), arxiv.Result.Author('Seokhyeon Jeong'), arxiv.Result.Author('Juyeon Heo'), arxiv.Result.Author('Adrian Weller'), arxiv.Result.Author('Taesup Moon')]",2022
1388,FakeEdge: Alleviate Dataset Shift in Link Prediction,2022-11-29 03:36:01+00:00,424,http://arxiv.org/pdf/2211.15899v1,cs.LG,"['cs.LG', 'cs.SI', 'stat.ML']","[arxiv.Result.Author('Kaiwen Dong'), arxiv.Result.Author('Yijun Tian'), arxiv.Result.Author('Zhichun Guo'), arxiv.Result.Author('Yang Yang'), arxiv.Result.Author('Nitesh V. Chawla')]",2022
1389,Adap DP-FL: Differentially Private Federated Learning with Adaptive Noise,2022-11-29 03:20:40+00:00,426,http://arxiv.org/pdf/2211.15893v1,cs.LG,"['cs.LG', 'cs.CR', 'cs.DC']","[arxiv.Result.Author('Jie Fu'), arxiv.Result.Author('Zhili Chen'), arxiv.Result.Author('Xiao Han')]",2022
1390,An Extreme-Adaptive Time Series Prediction Model Based on Probability-Enhanced LSTM Neural Networks,2022-11-29 03:01:59+00:00,428,http://arxiv.org/pdf/2211.15891v1,cs.LG,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Yanhong Li'), arxiv.Result.Author('Jack Xu'), arxiv.Result.Author('David C. Anastasiu')]",2022
1391,On Robust Learning from Noisy Labels: A Permutation Layer Approach,2022-11-29 03:01:48+00:00,1244,http://arxiv.org/pdf/2211.15890v1,cs.LG,"['cs.LG', 'cs.CV']","[arxiv.Result.Author('Salman Alsubaihi'), arxiv.Result.Author('Mohammed Alkhrashi'), arxiv.Result.Author('Raied Aljadaany'), arxiv.Result.Author('Fahad Albalawi'), arxiv.Result.Author('Bernard Ghanem')]",2022
1392,Approximating Martingale Process for Variance Reduction in Deep Reinforcement Learning with Large State Space,2022-11-29 02:45:18+00:00,898,http://arxiv.org/pdf/2211.15886v1,cs.LG,"['cs.LG', 'cs.MA', 'math.OC']",[arxiv.Result.Author('Charlie Ruan')],2022
1393,Mirror descent of Hopfield model,2022-11-29 02:33:56+00:00,433,http://arxiv.org/pdf/2211.15880v1,cs.LG,"['cs.LG', 'math.OC']","[arxiv.Result.Author('Hyungjoon Soh'), arxiv.Result.Author('Dongyeob Kim'), arxiv.Result.Author('Juno Hwang'), arxiv.Result.Author('Junghyo Jo')]",2022
1394,Fast Hyperparameter Tuning for Ising Machines,2022-11-29 01:53:31+00:00,1245,http://arxiv.org/pdf/2211.15869v1,cs.LG,"['cs.LG', 'cs.NE']","[arxiv.Result.Author('Matthieu Parizy'), arxiv.Result.Author('Norihiro Kakuko'), arxiv.Result.Author('Nozomu Togawa')]",2022
1395,Kinematic-aware Hierarchical Attention Network for Human Pose Estimation in Videos,2022-11-29 01:46:11+00:00,1246,http://arxiv.org/pdf/2211.15868v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Kyung-Min Jin'), arxiv.Result.Author('Byoung-Sung Lim'), arxiv.Result.Author('Gun-Hee Lee'), arxiv.Result.Author('Tae-Kyung Kang'), arxiv.Result.Author('Seong-Whan Lee')]",2022
1396,A Search and Detection Autonomous Drone System: from Design to Implementation,2022-11-29 01:44:29+00:00,900,http://arxiv.org/pdf/2211.15866v1,cs.RO,"['cs.RO', 'cs.CV', 'cs.LG']","[arxiv.Result.Author('Mohammadjavad Khosravi'), arxiv.Result.Author('Rushiv Arora'), arxiv.Result.Author('Saeede Enayati'), arxiv.Result.Author('Hossein Pishro-Nik')]",2022
1397,Beyond Ensemble Averages: Leveraging Climate Model Ensembles for Subseasonal Forecasting,2022-11-29 01:11:04+00:00,441,http://arxiv.org/pdf/2211.15856v1,cs.LG,"['cs.LG', 'physics.ao-ph']","[arxiv.Result.Author('Elena Orlova'), arxiv.Result.Author('Haokun Liu'), arxiv.Result.Author('Raphael Rossellini'), arxiv.Result.Author('Benjamin Cash'), arxiv.Result.Author('Rebecca Willett')]",2022
1398,ClueWeb22: 10 Billion Web Documents with Rich Information,2022-11-29 00:49:40+00:00,904,http://arxiv.org/pdf/2211.15848v1,cs.IR,"['cs.IR', 'cs.AI', 'cs.CL']","[arxiv.Result.Author('Arnold Overwijk'), arxiv.Result.Author('Chenyan Xiong'), arxiv.Result.Author('Xiao Liu'), arxiv.Result.Author('Cameron VandenBerg'), arxiv.Result.Author('Jamie Callan')]",2022
1399,LUMix: Improving Mixup by Better Modelling Label Uncertainty,2022-11-29 00:47:55+00:00,443,http://arxiv.org/pdf/2211.15846v1,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Shuyang Sun'), arxiv.Result.Author('Jie-Neng Chen'), arxiv.Result.Author('Ruifei He'), arxiv.Result.Author('Alan Yuille'), arxiv.Result.Author('Philip Torr'), arxiv.Result.Author('Song Bai')]",2022
1400,How Important are Good Method Names in Neural Code Generation? A Model Robustness Perspective,2022-11-29 00:37:35+00:00,1247,http://arxiv.org/pdf/2211.15844v1,cs.SE,['cs.SE'],"[arxiv.Result.Author('Guang Yang'), arxiv.Result.Author('Yu Zhou'), arxiv.Result.Author('Wenhua Yang'), arxiv.Result.Author('Tao Yue'), arxiv.Result.Author('Xiang Chen'), arxiv.Result.Author('Taolue Chen')]",2022
1401,Continuous Neural Algorithmic Planners,2022-11-29 00:19:35+00:00,445,http://arxiv.org/pdf/2211.15839v1,cs.LG,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Yu He'), arxiv.Result.Author('Petar Veličković'), arxiv.Result.Author('Pietro Liò'), arxiv.Result.Author('Andreea Deac')]",2022
1402,Guiding Neural Entity Alignment with Compatibility,2022-11-29 00:05:08+00:00,447,http://arxiv.org/pdf/2211.15833v1,cs.CL,"['cs.CL', 'cs.AI']","[arxiv.Result.Author('Bing Liu'), arxiv.Result.Author('Harrisen Scells'), arxiv.Result.Author('Wen Hua'), arxiv.Result.Author('Guido Zuccon'), arxiv.Result.Author('Genghong Zhao'), arxiv.Result.Author('Xia Zhang')]",2022
1403,CLAS: Coordinating Multi-Robot Manipulation with Central Latent Action Spaces,2022-11-28 23:20:47+00:00,909,http://arxiv.org/pdf/2211.15824v1,cs.RO,"['cs.RO', 'cs.GT', 'cs.LG', 'cs.MA', 'cs.NE', 'I.2.6; I.2.8; I.2.9']","[arxiv.Result.Author('Elie Aljalbout'), arxiv.Result.Author('Maximilian Karl'), arxiv.Result.Author('Patrick van der Smagt')]",2022
1404,COVID-19 Classification Using Deep Learning Two-Stage Approach,2022-11-28 23:03:29+00:00,451,http://arxiv.org/pdf/2211.15817v1,eess.IV,"['eess.IV', 'cs.CV', 'cs.LG']","[arxiv.Result.Author('Mostapha Alsaidi'), arxiv.Result.Author('Ali Saleem Altaher'), arxiv.Result.Author('Muhammad Tanveer Jan'), arxiv.Result.Author('Ahmed Altaher'), arxiv.Result.Author('Zahra Salekshahrezaee')]",2022
1405,On the Utility Recovery Incapability of Neural Net-based Differential Private Tabular Training Data Synthesizer under Privacy Deregulation,2022-11-28 22:33:38+00:00,453,http://arxiv.org/pdf/2211.15809v1,cs.LG,['cs.LG'],"[arxiv.Result.Author('Yucong Liu'), arxiv.Result.Author('Chi-Hua Wang'), arxiv.Result.Author('Guang Cheng')]",2022
1406,Using a Conditional Generative Adversarial Network to Control the Statistical Characteristics of Generated Images for IACT Data Analysis,2022-11-28 22:30:33+00:00,454,http://arxiv.org/pdf/2211.15807v1,astro-ph.IM,"['astro-ph.IM', 'astro-ph.HE', 'cs.LG', 'eess.IV']","[arxiv.Result.Author('Julia Dubenskaya'), arxiv.Result.Author('Alexander Kryukov'), arxiv.Result.Author('Andrey Demichev'), arxiv.Result.Author('Stanislav Polyakov'), arxiv.Result.Author('Elizaveta Gres'), arxiv.Result.Author('Anna Vlaskina')]",2022
1407,Oxygen line in fireball spectra and its application to satellite observations,2022-11-28 22:01:30+00:00,1248,http://arxiv.org/pdf/2211.15793v1,astro-ph.EP,['astro-ph.EP'],"[arxiv.Result.Author('V. Vojáček'), arxiv.Result.Author('J. Borovička'), arxiv.Result.Author('P. Spurný')]",2022
1408,Revisiting Over-smoothing and Over-squashing using Ollivier's Ricci Curvature,2022-11-28 21:21:31+00:00,1249,http://arxiv.org/pdf/2211.15779v1,cs.LG,"['cs.LG', 'stat.ML']","[arxiv.Result.Author('Khang Nguyen'), arxiv.Result.Author('Tan Nguyen'), arxiv.Result.Author('Nhat Ho'), arxiv.Result.Author('Khuong Nguyen'), arxiv.Result.Author('Hieu Nong'), arxiv.Result.Author('Vinh Nguyen')]",2022
1409,"VideoFACT: Detecting Video Forgeries Using Attention, Scene Context, and Forensic Traces",2022-11-28 21:03:54+00:00,461,http://arxiv.org/pdf/2211.15775v1,cs.CV,"['cs.CV', 'cs.AI']","[arxiv.Result.Author('Tai D. Nguyen'), arxiv.Result.Author('Shengbang Fang'), arxiv.Result.Author('Matthew C. Stamm')]",2022
1410,Superpoint Transformer for 3D Scene Instance Segmentation,2022-11-28 20:52:53+00:00,1250,http://arxiv.org/pdf/2211.15766v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Jiahao Sun'), arxiv.Result.Author('Chunmei Qing'), arxiv.Result.Author('Junpeng Tan'), arxiv.Result.Author('Xiangmin Xu')]",2022
1411,PIDS: Joint Point Interaction-Dimension Search for 3D Point Cloud,2022-11-28 20:35:22+00:00,469,http://arxiv.org/pdf/2211.15759v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Tunhou Zhang'), arxiv.Result.Author('Mingyuan Ma'), arxiv.Result.Author('Feng Yan'), arxiv.Result.Author('Hai Li'), arxiv.Result.Author('Yiran Chen')]",2022
1412,Quantum secret aggregation utilizing a network of agents,2022-11-28 20:27:05+00:00,1251,http://arxiv.org/pdf/2211.15758v1,quant-ph,['quant-ph'],"[arxiv.Result.Author('Michael Ampatzis'), arxiv.Result.Author('Theodore Andronikos')]",2022
1413,Confidence-Aware Graph Neural Networks for Learning Reliability Assessment Commitments,2022-11-28 20:22:10+00:00,923,http://arxiv.org/pdf/2211.15755v1,cs.LG,"['cs.LG', 'math.OC']","[arxiv.Result.Author('Seonho Park'), arxiv.Result.Author('Wenbo Chen'), arxiv.Result.Author('Dahye Han'), arxiv.Result.Author('Mathieu Tanneau'), arxiv.Result.Author('Pascal Van Hentenryck')]",2022
1414,Deep Learning-Driven Edge Video Analytics: A Survey,2022-11-28 20:11:37+00:00,470,http://arxiv.org/pdf/2211.15751v1,cs.NI,"['cs.NI', 'cs.CV', 'cs.LG', 'C.2.1; I.2.10']","[arxiv.Result.Author('Renjie Xu'), arxiv.Result.Author('Saiedeh Razavi'), arxiv.Result.Author('Rong Zheng')]",2022
1415,Cooperate or not Cooperate: Transfer Learning with Multi-Armed Bandit for Spatial Reuse in Wi-Fi,2022-11-28 19:47:40+00:00,473,http://arxiv.org/pdf/2211.15741v1,cs.NI,['cs.NI'],"[arxiv.Result.Author('Pedro Enrique Iturria-Rivera'), arxiv.Result.Author('Marcel Chenier'), arxiv.Result.Author('Bernard Herscovici'), arxiv.Result.Author('Burak Kantarci'), arxiv.Result.Author('Melike Erol-Kantarci')]",2022
1416,Post-training Quantization on Diffusion Models,2022-11-28 19:33:39+00:00,475,http://arxiv.org/pdf/2211.15736v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Yuzhang Shang'), arxiv.Result.Author('Zhihang Yuan'), arxiv.Result.Author('Bin Xie'), arxiv.Result.Author('Bingzhe Wu'), arxiv.Result.Author('Yan Yan')]",2022
1417,Implementing Software Defined Load Balancer and Firewall,2022-11-28 19:33:14+00:00,1252,http://arxiv.org/pdf/2211.15735v1,cs.NI,['cs.NI'],[arxiv.Result.Author('Shreya Rajkumar')],2022
1418,An Empirical Study of Library Usage and Dependency in Deep Learning Frameworks,2022-11-28 19:31:56+00:00,477,http://arxiv.org/pdf/2211.15733v1,cs.SE,"['cs.SE', 'cs.AI']","[arxiv.Result.Author('Mohamed Raed El aoun'), arxiv.Result.Author('Lionel Nganyewou Tidjon'), arxiv.Result.Author('Ben Rombaut'), arxiv.Result.Author('Foutse Khomh'), arxiv.Result.Author('Ahmed E. Hassan')]",2022
1419,Predicting pathways for old and new metabolites through clustering,2022-11-28 19:07:02+00:00,1253,http://arxiv.org/pdf/2211.15720v1,q-bio.BM,"['q-bio.BM', 'cs.LG', 'q-bio.MN']","[arxiv.Result.Author('Thiru Siddharth'), arxiv.Result.Author('Nathan Lewis')]",2022
1420,"Train smarter, not harder: learning deep abdominal CT registration on scarce data",2022-11-28 19:03:01+00:00,481,http://arxiv.org/pdf/2211.15717v1,eess.IV,"['eess.IV', 'cs.CV', 'I.4.9', 'I.4.9; I.5.4; J.3; J.6']","[arxiv.Result.Author('Javier Pérez de Frutos'), arxiv.Result.Author('André Pedersen'), arxiv.Result.Author('Egidijus Pelanis'), arxiv.Result.Author('David Bouget'), arxiv.Result.Author('Shanmugapriya Survarachakan'), arxiv.Result.Author('Thomas Langø'), arxiv.Result.Author('Ole-Jakob Elle'), arxiv.Result.Author('Frank Lindseth')]",2022
1421,H3WB: Human3.6M 3D WholeBody Dataset and Benchmark,2022-11-28 19:00:02+00:00,1254,http://arxiv.org/pdf/2211.15692v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Yue Zhu'), arxiv.Result.Author('Nermin Samet'), arxiv.Result.Author('David Picard')]",2022
1422,Neural networks: solving the chemistry of the interstellar medium,2022-11-28 19:00:01+00:00,931,http://arxiv.org/pdf/2211.15688v1,astro-ph.GA,"['astro-ph.GA', 'cs.LG']","[arxiv.Result.Author('Lorenzo Branca'), arxiv.Result.Author('Andrea Pallottini')]",2022
1423,High-fidelity 3D GAN Inversion by Pseudo-multi-view Optimization,2022-11-28 18:59:52+00:00,1255,http://arxiv.org/pdf/2211.15662v2,cs.CV,['cs.CV'],"[arxiv.Result.Author('Jiaxin Xie'), arxiv.Result.Author('Hao Ouyang'), arxiv.Result.Author('Jingtan Piao'), arxiv.Result.Author('Chenyang Lei'), arxiv.Result.Author('Qifeng Chen')]",2022
1424,What learning algorithm is in-context learning? Investigations with linear models,2022-11-28 18:59:51+00:00,1256,http://arxiv.org/pdf/2211.15661v2,cs.LG,"['cs.LG', 'cs.CL']","[arxiv.Result.Author('Ekin Akyürek'), arxiv.Result.Author('Dale Schuurmans'), arxiv.Result.Author('Jacob Andreas'), arxiv.Result.Author('Tengyu Ma'), arxiv.Result.Author('Denny Zhou')]",2022
1425,Connecting the Dots: Floorplan Reconstruction Using Two-Level Queries,2022-11-28 18:59:09+00:00,1257,http://arxiv.org/pdf/2211.15658v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Yuanwen Yue'), arxiv.Result.Author('Theodora Kontogianni'), arxiv.Result.Author('Konrad Schindler'), arxiv.Result.Author('Francis Engelmann')]",2022
1426,SuperFusion: Multilevel LiDAR-Camera Fusion for Long-Range HD Map Generation and Prediction,2022-11-28 18:59:02+00:00,490,http://arxiv.org/pdf/2211.15656v1,cs.CV,"['cs.CV', 'cs.RO']","[arxiv.Result.Author('Hao Dong'), arxiv.Result.Author('Xianjing Zhang'), arxiv.Result.Author('Xuan Jiang'), arxiv.Result.Author('Jun Zhang'), arxiv.Result.Author('Jintao Xu'), arxiv.Result.Author('Rui Ai'), arxiv.Result.Author('Weihao Gu'), arxiv.Result.Author('Huimin Lu'), arxiv.Result.Author('Juho Kannala'), arxiv.Result.Author('Xieyuanli Chen')]",2022
1427,Efficient Mirror Detection via Multi-level Heterogeneous Learning,2022-11-28 18:51:11+00:00,1258,http://arxiv.org/pdf/2211.15644v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Ruozhen He'), arxiv.Result.Author('Jiaying Lin'), arxiv.Result.Author('Rynson W. H. Lau')]",2022
1428,Blow up phenomena for gradient descent optimization methods in the training of artificial neural networks,2022-11-28 18:49:09+00:00,1259,http://arxiv.org/pdf/2211.15641v1,math.OC,['math.OC'],"[arxiv.Result.Author('Davide Gallon'), arxiv.Result.Author('Arnulf Jentzen'), arxiv.Result.Author('Felix Lindner')]",2022
1429,Adversarial graph burning densities,2022-11-28 18:36:33+00:00,1260,http://arxiv.org/pdf/2211.15633v1,math.CO,"['math.CO', '05C57 (Primary), 05C42, 05C63 (Secondary)']","[arxiv.Result.Author('Karen Gunderson'), arxiv.Result.Author('William Kellough'), arxiv.Result.Author('JD Nir'), arxiv.Result.Author('Hritik Punj')]",2022
1430,A Boosting Approach to Constructing an Ensemble Stack,2022-11-28 18:21:36+00:00,1261,http://arxiv.org/pdf/2211.15621v1,cs.NE,['cs.NE'],"[arxiv.Result.Author('Zhilei Zhou'), arxiv.Result.Author('Ziyu Qiu'), arxiv.Result.Author('Brad Niblett'), arxiv.Result.Author('Andrew Johnston'), arxiv.Result.Author('Jeffrey Schwartzentruber'), arxiv.Result.Author('Nur Zincir-Heywood'), arxiv.Result.Author('Malcolm Heywood')]",2022
1431,Information geometry and synchronization phase transition in Kuramoto model,2022-11-28 18:17:38+00:00,941,http://arxiv.org/pdf/2211.15617v1,cond-mat.stat-mech,"['cond-mat.stat-mech', 'cond-mat.dis-nn', 'hep-th']","[arxiv.Result.Author('Artem Alexandrov'), arxiv.Result.Author('Alexander Gorsky')]",2022
1432,Weight Predictor Network with Feature Selection for Small Sample Tabular Biomedical Data,2022-11-28 18:17:10+00:00,499,http://arxiv.org/pdf/2211.15616v1,cs.LG,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Andrei Margeloiu'), arxiv.Result.Author('Nikola Simidjievski'), arxiv.Result.Author('Pietro Lio'), arxiv.Result.Author('Mateja Jamnik')]",2022
1433,Learning From Good Trajectories in Offline Multi-Agent Reinforcement Learning,2022-11-28 18:11:26+00:00,501,http://arxiv.org/pdf/2211.15612v1,cs.LG,['cs.LG'],"[arxiv.Result.Author('Qi Tian'), arxiv.Result.Author('Kun Kuang'), arxiv.Result.Author('Furui Liu'), arxiv.Result.Author('Baoxiang Wang')]",2022
1434,Fast-SNARF: A Fast Deformer for Articulated Neural Fields,2022-11-28 17:55:34+00:00,1262,http://arxiv.org/pdf/2211.15601v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Xu Chen'), arxiv.Result.Author('Tianjian Jiang'), arxiv.Result.Author('Jie Song'), arxiv.Result.Author('Max Rietmann'), arxiv.Result.Author('Andreas Geiger'), arxiv.Result.Author('Michael J. Black'), arxiv.Result.Author('Otmar Hilliges')]",2022
1435,"Measurement, Analysis, and Insight of NFTs Transaction Networks",2022-11-28 17:54:36+00:00,506,http://arxiv.org/pdf/2211.15600v1,cs.SI,"['cs.SI', 'cs.DC']",[arxiv.Result.Author('Prakhyat Khati')],2022
1436,FsaNet: Frequency Self-attention for Semantic Segmentation,2022-11-28 17:49:46+00:00,584,http://arxiv.org/pdf/2211.15595v1,cs.CV,"['cs.CV', 'cs.AI']","[arxiv.Result.Author('Fengyu Zhang'), arxiv.Result.Author('Ashkan Panahi'), arxiv.Result.Author('Guangjun Gao')]",2022
1437,A Bayesian Approach to Reconstructing Interdependent Infrastructure Networks from Cascading Failures,2022-11-28 17:45:41+00:00,507,http://arxiv.org/pdf/2211.15590v1,cs.LG,"['cs.LG', 'cs.SI']","[arxiv.Result.Author('Yu Wang'), arxiv.Result.Author('Jin-Zhu Yu'), arxiv.Result.Author('Hiba Baroud')]",2022
1438,Exoplanet Detection by Machine Learning with Data Augmentation,2022-11-28 17:35:16+00:00,513,http://arxiv.org/pdf/2211.15577v1,astro-ph.EP,"['astro-ph.EP', 'astro-ph.IM', 'cs.LG']",[arxiv.Result.Author('Koray Aydoğan')],2022
1439,Automatically generating question-answer pairs for assessing basic reading comprehension in Swedish,2022-11-28 17:27:14+00:00,1263,http://arxiv.org/pdf/2211.15568v1,cs.CL,['cs.CL'],"[arxiv.Result.Author('Dmytro Kalpakchi'), arxiv.Result.Author('Johan Boye')]",2022
1440,Neuro-Symbolic Spatio-Temporal Reasoning,2022-11-28 17:21:41+00:00,945,http://arxiv.org/pdf/2211.15566v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Jae Hee Lee'), arxiv.Result.Author('Michael Sioutis'), arxiv.Result.Author('Kyra Ahrens'), arxiv.Result.Author('Marjan Alirezaie'), arxiv.Result.Author('Matthias Kerzel'), arxiv.Result.Author('Stefan Wermter')]",2022
1441,Graph Neural Networks for Breast Cancer Data Integration,2022-11-28 17:10:19+00:00,1264,http://arxiv.org/pdf/2211.15561v1,cs.LG,"['cs.LG', 'q-bio.GN']",[arxiv.Result.Author('Teodora Reu')],2022
1442,Overcoming fundamental bounds on quantum conference key agreement,2022-11-28 17:09:41+00:00,1265,http://arxiv.org/pdf/2211.15559v1,quant-ph,['quant-ph'],"[arxiv.Result.Author('Giacomo Carrara'), arxiv.Result.Author('Gláucia Murta'), arxiv.Result.Author('Federico Grasselli')]",2022
1443,Beyond CAGE: Investigating Generalization of Learned Autonomous Network Defense Policies,2022-11-28 17:01:24+00:00,1266,http://arxiv.org/pdf/2211.15557v1,cs.LG,"['cs.LG', 'cs.CR']","[arxiv.Result.Author('Melody Wolk'), arxiv.Result.Author('Andy Applebaum'), arxiv.Result.Author('Camron Denver'), arxiv.Result.Author('Patrick Dwyer'), arxiv.Result.Author('Marina Moskowitz'), arxiv.Result.Author('Harold Nguyen'), arxiv.Result.Author('Nicole Nichols'), arxiv.Result.Author('Nicole Park'), arxiv.Result.Author('Paul Rachwalski'), arxiv.Result.Author('Frank Rau'), arxiv.Result.Author('Adrian Webster')]",2022
1444,Non-linear Transport Phenomena and Current-induced Hydrodynamics in Ultra-high Mobility Two-dimensional Electron Gas,2022-11-28 16:55:05+00:00,949,http://arxiv.org/pdf/2211.15551v1,cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.dis-nn', 'cond-mat.str-el']","[arxiv.Result.Author('Zitong Wang'), arxiv.Result.Author('Michael Hilke'), arxiv.Result.Author('Norm Fong'), arxiv.Result.Author('Guy Austing'), arxiv.Result.Author('Sergei Studenikin'), arxiv.Result.Author('Ken West'), arxiv.Result.Author('Loren Pfeiffer')]",2022
1445,Realtime Fewshot Portrait Stylization Based On Geometric Alignment,2022-11-28 16:53:19+00:00,1267,http://arxiv.org/pdf/2211.15549v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Xinrui Wang'), arxiv.Result.Author('Zhuoru Li'), arxiv.Result.Author('Xiao Zhou'), arxiv.Result.Author('Yusuke Iwasawa'), arxiv.Result.Author('Yutaka Matsuo')]",2022
1446,Graph Convolutional Network for Multi-Target Multi-Camera Vehicle Tracking,2022-11-28 16:44:00+00:00,1268,http://arxiv.org/pdf/2211.15538v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Elena Luna'), arxiv.Result.Author('Juan Carlos San Miguel'), arxiv.Result.Author('José María Martínez'), arxiv.Result.Author('Marcos Escudero-Viñolo')]",2022
1447,Statistical Shape Analysis of Shape Graphs with Applications to Retinal Blood-Vessel Networks,2022-11-28 16:29:44+00:00,589,http://arxiv.org/pdf/2211.15514v1,stat.ME,"['stat.ME', 'math.MG']","[arxiv.Result.Author('Aditi Basu Bal'), arxiv.Result.Author('Xiaoyang Guo'), arxiv.Result.Author('Tom Needham'), arxiv.Result.Author('Anuj Srivastava')]",2022
1448,Object Permanence in Object Detection Leveraging Temporal Priors at Inference Time,2022-11-28 16:24:08+00:00,1269,http://arxiv.org/pdf/2211.15505v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Michael Fürst'), arxiv.Result.Author('Priyash Bhugra'), arxiv.Result.Author('René Schuster'), arxiv.Result.Author('Didier Stricker')]",2022
1449,Proactive Robot Assistance via Spatio-Temporal Object Modeling,2022-11-28 16:20:50+00:00,1270,http://arxiv.org/pdf/2211.15501v1,cs.RO,"['cs.RO', 'cs.AI']","[arxiv.Result.Author('Maithili Patel'), arxiv.Result.Author('Sonia Chernova')]",2022
1450,Physics-informed neural networks with unknown measurement noise,2022-11-28 16:17:47+00:00,1271,http://arxiv.org/pdf/2211.15498v1,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Philipp Pilar'), arxiv.Result.Author('Niklas Wahlström')]",2022
1451,Physics Informed Neural Network for Dynamic Stress Prediction,2022-11-28 16:03:21+00:00,1272,http://arxiv.org/pdf/2211.16190v1,cs.LG,['cs.LG'],"[arxiv.Result.Author('Hamed Bolandi'), arxiv.Result.Author('Gautam Sreekumar'), arxiv.Result.Author('Xuyang Li'), arxiv.Result.Author('Nizar Lajnef'), arxiv.Result.Author('Vishnu Naresh Boddeti')]",2022
1452,"Metric entropy of causal, discrete-time LTI systems",2022-11-28 15:52:02+00:00,593,http://arxiv.org/pdf/2211.15466v1,math.DS,"['math.DS', 'cs.IT', 'math.IT']","[arxiv.Result.Author('Clemens Hutter'), arxiv.Result.Author('Thomas Allard'), arxiv.Result.Author('Helmut Bölcskei')]",2022
1453,Considerations for meaningful sign language machine translation based on glosses,2022-11-28 15:51:58+00:00,961,http://arxiv.org/pdf/2211.15464v1,cs.CL,"['cs.CL', 'cs.AI']","[arxiv.Result.Author('Mathias Müller'), arxiv.Result.Author('Zifan Jiang'), arxiv.Result.Author('Amit Moryossef'), arxiv.Result.Author('Annette Rios'), arxiv.Result.Author('Sarah Ebling')]",2022
